レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202607161804,2026-07-16,18,4R,daily,69.02,29.59,57.11,13.99,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,59.9,53.65,23.0,57.11,13.99,60.81,4.75,50.0,9.34,50.0,2.35,50.0,0.72,54.15,50.66,21.72,47.33,11.59,45.45,3.55,50.0,9.34,50.0,2.35,50.0,0.72,49.27,47.71,20.46,35.09,8.6,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,45.37,44.32,19.0,44.88,10.99,62.48,4.88,50.0,9.34,50.0,2.35,50.0,0.72,47.29,34.18,14.66,49.77,12.19,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,43.16
202607161804,2026-07-16,18,4R,realtime,69.02,29.59,57.11,13.99,50.0,3.91,64.31,12.02,32.83,1.54,49.88,0.71,61.77,53.65,23.0,57.11,13.99,60.81,4.75,62.19,11.62,45.45,2.13,49.88,0.71,56.21,50.66,21.72,47.33,11.59,45.45,3.55,36.48,6.82,61.69,2.9,49.88,0.71,47.29,47.71,20.46,35.09,8.6,50.0,3.91,53.6,10.02,42.08,1.97,49.88,0.71,45.67,44.32,19.0,44.88,10.99,62.48,4.88,48.95,9.15,73.98,3.47,49.88,0.71,48.21,34.18,14.66,49.77,12.19,50.0,3.91,34.33,6.42,43.95,2.06,49.88,0.71,39.95
202607161805,2026-07-16,18,5R,daily,69.02,29.59,54.67,13.39,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,59.3,53.65,23.0,44.88,10.99,56.44,4.41,50.0,9.34,50.0,2.35,50.0,0.72,50.81,50.66,21.72,52.22,12.79,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,50.83,47.71,20.46,42.43,10.39,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,47.17,44.32,19.0,54.67,13.39,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,48.71,34.18,14.66,30.2,7.4,58.48,4.57,50.0,9.34,50.0,2.35,50.0,0.72,39.03
202607161805,2026-07-16,18,5R,realtime,69.02,29.59,54.67,13.39,50.0,3.91,61.37,11.47,33.34,1.56,49.88,0.71,60.64,53.65,23.0,44.88,10.99,56.44,4.41,51.0,9.53,46.16,2.17,49.88,0.71,50.82,50.66,21.72,52.22,12.79,50.0,3.91,36.55,6.83,61.46,2.88,49.88,0.71,48.85,47.71,20.46,42.43,10.39,50.0,3.91,47.49,8.88,40.45,1.9,49.88,0.71,46.25,44.32,19.0,54.67,13.39,50.0,3.91,59.38,11.1,75.3,3.53,49.88,0.71,51.65,34.18,14.66,30.2,7.4,58.48,4.57,44.05,8.23,43.28,2.03,49.88,0.71,37.6
202607161806,2026-07-16,18,6R,daily,69.02,29.59,49.77,12.19,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,58.1,53.65,23.0,62.01,15.19,40.48,3.16,50.0,9.34,50.0,2.35,50.0,0.72,53.76,50.66,21.72,44.88,10.99,44.53,3.48,50.0,9.34,50.0,2.35,50.0,0.72,48.6,47.71,20.46,37.54,9.2,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,45.97,44.32,19.0,39.99,9.79,48.72,3.81,50.0,9.34,50.0,2.35,50.0,0.72,45.01,34.18,14.66,59.56,14.59,30.9,2.41,50.0,9.34,50.0,2.35,50.0,0.72,44.07
202607161807,2026-07-16,18,7R,daily,69.02,29.59,52.22,12.79,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,58.7,53.65,23.0,59.56,14.59,32.91,2.57,50.0,9.34,50.0,2.35,50.0,0.72,52.57,50.66,21.72,44.88,10.99,40.2,3.14,50.0,9.34,50.0,2.35,50.0,0.72,48.26,47.71,20.46,37.54,9.2,38.33,3.0,50.0,9.34,50.0,2.35,50.0,0.72,45.06,44.32,19.0,44.88,10.99,46.29,3.62,50.0,9.34,50.0,2.35,50.0,0.72,46.02,34.18,14.66,52.22,12.79,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,43.76
202607161808,2026-07-16,18,8R,daily,69.02,29.59,42.43,10.39,50.57,3.95,50.0,9.34,50.0,2.35,50.0,0.72,56.35,53.65,23.0,42.43,10.39,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,49.71,50.66,21.72,52.22,12.79,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,50.83,47.71,20.46,57.11,13.99,60.81,4.75,50.0,9.34,50.0,2.35,50.0,0.72,51.61,44.32,19.0,32.65,8.0,42.26,3.3,50.0,9.34,50.0,2.35,50.0,0.72,42.71,34.18,14.66,57.11,13.99,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,44.96
202607161809,2026-07-16,18,9R,daily,69.02,29.59,47.33,11.59,45.45,3.55,50.0,9.34,50.0,2.35,50.0,0.72,57.15,53.65,23.0,52.22,12.79,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,52.11,50.66,21.72,42.43,10.39,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,48.43,47.71,20.46,52.22,12.79,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,49.56,44.32,19.0,35.09,8.6,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,43.91,34.18,14.66,81.58,19.98,40.26,3.15,50.0,9.34,50.0,2.35,50.0,0.72,50.19
202607161810,2026-07-16,18,10R,daily,69.02,29.59,44.88,10.99,58.25,4.55,50.0,9.34,50.0,2.35,50.0,0.72,57.55,53.65,23.0,44.88,10.99,39.31,3.07,50.0,9.34,50.0,2.35,50.0,0.72,49.48,50.66,21.72,59.56,14.59,30.9,2.41,50.0,9.34,50.0,2.35,50.0,0.72,51.13,47.71,20.46,44.88,10.99,56.44,4.41,50.0,9.34,50.0,2.35,50.0,0.72,48.27,44.32,19.0,35.09,8.6,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,43.91,34.18,14.66,52.22,12.79,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,43.76
202607161811,2026-07-16,18,11R,daily,69.02,29.59,49.77,12.19,55.73,4.36,50.0,9.34,50.0,2.35,50.0,0.72,58.55,53.65,23.0,49.77,12.19,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,51.51,50.66,21.72,44.88,10.99,30.65,2.4,50.0,9.34,50.0,2.35,50.0,0.72,47.52,47.71,20.46,52.22,12.79,43.44,3.39,50.0,9.34,50.0,2.35,50.0,0.72,49.05,44.32,19.0,37.54,9.2,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,44.51,34.18,14.66,54.67,13.39,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,44.36
202607161812,2026-07-16,18,12R,daily,69.02,29.59,62.01,15.19,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,61.1,53.65,23.0,52.22,12.79,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,52.11,50.66,21.72,57.11,13.99,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,52.03,47.71,20.46,57.11,13.99,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,50.76,44.32,19.0,54.67,13.39,50.0,3.91,50.0,9.34,50.0,2.35,50.0,0.72,48.71,34.18,14.66,62.01,15.19,40.48,3.16,50.0,9.34,50.0,2.35,50.0,0.72,45.42
202607162101,2026-07-16,21,1R,daily,67.55,30.24,51.68,7.46,54.05,4.77,50.0,10.18,50.0,4.89,50.0,0.92,58.46,50.7,22.7,45.17,6.52,43.14,3.81,50.0,10.18,50.0,4.89,50.0,0.92,49.01,49.79,22.29,46.8,6.75,44.25,3.91,50.0,10.18,50.0,4.89,50.0,0.92,48.94,49.19,22.02,40.29,5.81,35.41,3.13,50.0,10.18,50.0,4.89,50.0,0.92,46.95,45.75,20.48,46.8,6.75,48.17,4.25,50.0,10.18,50.0,4.89,50.0,0.92,47.47,36.85,16.5,41.92,6.05,48.83,4.31,50.0,10.18,50.0,4.89,50.0,0.92,42.84
202607162101,2026-07-16,21,1R,realtime,67.55,30.24,51.68,7.46,54.05,4.77,63.15,12.85,42.82,4.19,49.96,0.92,60.43,50.7,22.7,45.17,6.52,43.14,3.81,41.76,8.5,58.38,5.71,49.96,0.92,48.15,49.79,22.29,46.8,6.75,44.25,3.91,51.5,10.48,50.5,4.94,49.96,0.92,49.29,49.19,22.02,40.29,5.81,35.41,3.13,67.96,13.84,45.23,4.42,49.96,0.92,50.14,45.75,20.48,46.8,6.75,48.17,4.25,45.46,9.25,45.1,4.41,49.96,0.92,46.07,36.85,16.5,41.92,6.05,48.83,4.31,30.24,6.16,58.09,5.68,49.96,0.92,39.61
202607162102,2026-07-16,21,2R,daily,67.55,30.24,48.42,6.99,59.84,5.28,50.0,10.18,50.0,4.89,50.0,0.92,58.5,50.7,22.7,45.17,6.52,58.28,5.15,50.0,10.18,50.0,4.89,50.0,0.92,50.35,49.79,22.29,41.92,6.05,44.97,3.97,50.0,10.18,50.0,4.89,50.0,0.92,48.3,49.19,22.02,51.68,7.46,58.64,5.18,50.0,10.18,50.0,4.89,50.0,0.92,50.64,45.75,20.48,43.54,6.28,48.83,4.31,50.0,10.18,50.0,4.89,50.0,0.92,47.06,36.85,16.5,33.78,4.87,43.04,3.8,50.0,10.18,50.0,4.89,50.0,0.92,41.16
202607162102,2026-07-16,21,2R,realtime,67.55,30.24,48.42,6.99,59.84,5.28,61.56,12.53,42.76,4.18,49.96,0.92,60.14,50.7,22.7,45.17,6.52,58.28,5.15,65.36,13.3,58.58,5.73,49.96,0.92,54.31,49.79,22.29,41.92,6.05,44.97,3.97,40.04,8.15,50.83,4.97,49.96,0.92,46.35,49.19,22.02,51.68,7.46,58.64,5.18,51.66,10.52,44.81,4.38,49.96,0.92,50.47,45.75,20.48,43.54,6.28,48.83,4.31,39.36,8.01,44.88,4.39,49.96,0.92,44.39,36.85,16.5,33.78,4.87,43.04,3.8,42.07,8.56,58.25,5.7,49.96,0.92,40.35
202607162103,2026-07-16,21,3R,daily,67.55,30.24,46.8,6.75,42.4,3.74,50.0,10.18,50.0,4.89,50.0,0.92,56.72,50.7,22.7,54.93,7.92,50.42,4.45,50.0,10.18,50.0,4.89,50.0,0.92,51.06,49.79,22.29,63.06,9.1,50.72,4.48,50.0,10.18,50.0,4.89,50.0,0.92,51.85,49.19,22.02,41.92,6.05,57.95,5.12,50.0,10.18,50.0,4.89,50.0,0.92,49.17,45.75,20.48,50.05,7.22,46.88,4.14,50.0,10.18,50.0,4.89,50.0,0.92,47.83,36.85,16.5,45.17,6.52,37.29,3.29,50.0,10.18,50.0,4.89,50.0,0.92,42.29
202607162103,2026-07-16,21,3R,realtime,67.55,30.24,46.8,6.75,42.4,3.74,46.4,9.45,40.33,3.94,49.96,0.92,55.04,50.7,22.7,54.93,7.92,50.42,4.45,59.75,12.16,61.47,6.01,49.96,0.92,54.17,49.79,22.29,63.06,9.1,50.72,4.48,69.71,14.19,51.17,5.0,49.96,0.92,55.98,49.19,22.02,41.92,6.05,57.95,5.12,42.29,8.61,42.98,4.2,49.96,0.92,46.92,45.75,20.48,50.05,7.22,46.88,4.14,43.12,8.78,43.12,4.22,49.96,0.92,45.75,36.85,16.5,45.17,6.52,37.29,3.29,38.77,7.89,61.04,5.97,49.96,0.92,41.09
202607162104,2026-07-16,21,4R,daily,67.55,30.24,54.93,7.92,52.46,4.63,50.0,10.18,50.0,4.89,50.0,0.92,58.79,50.7,22.7,48.42,6.99,44.98,3.97,50.0,10.18,50.0,4.89,50.0,0.92,49.64,49.79,22.29,37.04,5.34,43.89,3.88,50.0,10.18,50.0,4.89,50.0,0.92,47.5,49.19,22.02,46.8,6.75,62.38,5.51,50.0,10.18,50.0,4.89,50.0,0.92,50.27,45.75,20.48,43.54,6.28,47.86,4.23,50.0,10.18,50.0,4.89,50.0,0.92,46.98,36.85,16.5,40.29,5.81,35.1,3.1,50.0,10.18,50.0,4.89,50.0,0.92,41.4
202607162104,2026-07-16,21,4R,realtime,67.55,30.24,54.93,7.92,52.46,4.63,66.75,13.59,37.78,3.7,49.96,0.92,61.0,50.7,22.7,48.42,6.99,44.98,3.97,52.77,10.74,64.76,6.33,49.96,0.92,51.65,49.79,22.29,37.04,5.34,43.89,3.88,49.37,10.05,52.17,5.1,49.96,0.92,47.58,49.19,22.02,46.8,6.75,62.38,5.51,47.15,9.6,40.3,3.94,49.96,0.92,48.74,45.75,20.48,43.54,6.28,47.86,4.23,47.35,9.64,40.93,4.0,49.96,0.92,45.55,36.85,16.5,40.29,5.81,35.1,3.1,36.66,7.46,64.17,6.28,49.96,0.92,40.06
202607162105,2026-07-16,21,5R,daily,67.55,30.24,67.94,9.8,34.79,3.07,50.0,10.18,50.0,4.89,50.0,0.92,59.1,50.7,22.7,46.8,6.75,46.53,4.11,50.0,10.18,50.0,4.89,50.0,0.92,49.54,49.79,22.29,45.17,6.52,49.37,4.36,50.0,10.18,50.0,4.89,50.0,0.92,49.15,49.19,22.02,41.92,6.05,59.11,5.22,50.0,10.18,50.0,4.89,50.0,0.92,49.28,45.75,20.48,45.17,6.52,43.14,3.81,50.0,10.18,50.0,4.89,50.0,0.92,46.79,36.85,16.5,48.42,6.99,24.91,2.2,50.0,10.18,50.0,4.89,50.0,0.92,41.67
202607162105,2026-07-16,21,5R,realtime,67.55,30.24,67.94,9.8,34.79,3.07,66.03,13.44,37.73,3.69,49.96,0.92,61.17,50.7,22.7,46.8,6.75,46.53,4.11,54.98,11.19,64.95,6.35,49.96,0.92,52.02,49.79,22.29,45.17,6.52,49.37,4.36,62.26,12.67,52.5,5.13,49.96,0.92,51.89,49.19,22.02,41.92,6.05,59.11,5.22,43.52,8.86,39.88,3.9,49.96,0.92,46.97,45.75,20.48,45.17,6.52,43.14,3.81,36.0,7.33,40.72,3.98,49.96,0.92,43.03,36.85,16.5,48.42,6.99,24.91,2.2,37.26,7.59,64.34,6.29,49.96,0.92,40.48
202607162106,2026-07-16,21,6R,daily,67.55,30.24,45.17,6.52,33.68,2.97,50.0,10.18,50.0,4.89,50.0,0.92,55.72,50.7,22.7,48.42,6.99,55.53,4.9,50.0,10.18,50.0,4.89,50.0,0.92,50.57,49.79,22.29,43.54,6.28,32.88,2.9,50.0,10.18,50.0,4.89,50.0,0.92,47.46,49.19,22.02,43.54,6.28,49.31,4.35,50.0,10.18,50.0,4.89,50.0,0.92,48.65,45.75,20.48,51.68,7.46,58.82,5.19,50.0,10.18,50.0,4.89,50.0,0.92,49.12,36.85,16.5,46.8,6.75,58.09,5.13,50.0,10.18,50.0,4.89,50.0,0.92,44.36
202607162107,2026-07-16,21,7R,daily,67.55,30.24,46.8,6.75,48.17,4.25,50.0,10.18,50.0,4.89,50.0,0.92,57.23,50.7,22.7,45.17,6.52,63.92,5.64,50.0,10.18,50.0,4.89,50.0,0.92,50.85,49.79,22.29,46.8,6.75,66.41,5.86,50.0,10.18,50.0,4.89,50.0,0.92,50.89,49.19,22.02,40.29,5.81,70.8,6.25,50.0,10.18,50.0,4.89,50.0,0.92,50.07,45.75,20.48,54.93,7.92,50.42,4.45,50.0,10.18,50.0,4.89,50.0,0.92,48.84,36.85,16.5,43.54,6.28,48.83,4.31,50.0,10.18,50.0,4.89,50.0,0.92,43.08
202607162108,2026-07-16,21,8R,daily,67.55,30.24,40.29,5.81,35.41,3.13,50.0,10.18,50.0,4.89,50.0,0.92,55.17,50.7,22.7,46.8,6.75,52.57,4.64,50.0,10.18,50.0,4.89,50.0,0.92,50.08,49.79,22.29,45.17,6.52,58.28,5.15,50.0,10.18,50.0,4.89,50.0,0.92,49.94,49.19,22.02,45.17,6.52,47.39,4.18,50.0,10.18,50.0,4.89,50.0,0.92,48.71,45.75,20.48,54.93,7.92,52.46,4.63,50.0,10.18,50.0,4.89,50.0,0.92,49.02,36.85,16.5,53.3,7.69,55.63,4.91,50.0,10.18,50.0,4.89,50.0,0.92,45.09
202607162109,2026-07-16,21,9R,daily,67.55,30.24,50.05,7.22,60.21,5.32,50.0,10.18,50.0,4.89,50.0,0.92,58.77,50.7,22.7,45.17,6.52,49.37,4.36,50.0,10.18,50.0,4.89,50.0,0.92,49.56,49.79,22.29,43.54,6.28,47.86,4.23,50.0,10.18,50.0,4.89,50.0,0.92,48.79,49.19,22.02,48.42,6.99,52.13,4.6,50.0,10.18,50.0,4.89,50.0,0.92,49.6,45.75,20.48,41.92,6.05,57.95,5.12,50.0,10.18,50.0,4.89,50.0,0.92,47.63,36.85,16.5,56.56,8.16,44.23,3.91,50.0,10.18,50.0,4.89,50.0,0.92,44.55
202607162110,2026-07-16,21,10R,daily,67.55,30.24,46.8,6.75,46.53,4.11,50.0,10.18,50.0,4.89,50.0,0.92,57.09,50.7,22.7,41.92,6.05,47.14,4.16,50.0,10.18,50.0,4.89,50.0,0.92,48.89,49.79,22.29,40.29,5.81,35.1,3.1,50.0,10.18,50.0,4.89,50.0,0.92,47.19,49.19,22.02,46.8,6.75,44.25,3.91,50.0,10.18,50.0,4.89,50.0,0.92,48.67,45.75,20.48,41.92,6.05,44.97,3.97,50.0,10.18,50.0,4.89,50.0,0.92,46.49,36.85,16.5,48.42,6.99,55.53,4.9,50.0,10.18,50.0,4.89,50.0,0.92,44.37
202607162111,2026-07-16,21,11R,daily,67.55,30.24,50.05,7.22,46.88,4.14,50.0,10.18,50.0,4.89,50.0,0.92,57.59,50.7,22.7,67.94,9.8,34.79,3.07,50.0,10.18,50.0,4.89,50.0,0.92,51.56,49.79,22.29,45.17,6.52,63.92,5.64,50.0,10.18,50.0,4.89,50.0,0.92,50.44,49.19,22.02,51.68,7.46,58.82,5.19,50.0,10.18,50.0,4.89,50.0,0.92,50.66,45.75,20.48,48.42,6.99,59.84,5.28,50.0,10.18,50.0,4.89,50.0,0.92,48.74,36.85,16.5,46.8,6.75,62.38,5.51,50.0,10.18,50.0,4.89,50.0,0.92,44.74
202607162112,2026-07-16,21,12R,daily,67.55,30.24,51.68,7.46,58.64,5.18,50.0,10.18,50.0,4.89,50.0,0.92,58.86,50.7,22.7,48.42,6.99,24.91,2.2,50.0,10.18,50.0,4.89,50.0,0.92,47.87,49.79,22.29,48.42,6.99,44.98,3.97,50.0,10.18,50.0,4.89,50.0,0.92,49.24,49.19,22.02,46.8,6.75,66.41,5.86,50.0,10.18,50.0,4.89,50.0,0.92,50.62,45.75,20.48,51.68,7.46,54.05,4.77,50.0,10.18,50.0,4.89,50.0,0.92,48.7,36.85,16.5,46.8,6.75,52.57,4.64,50.0,10.18,50.0,4.89,50.0,0.92,43.88
202607162401,2026-07-16,24,1R,daily,67.79,30.51,40.54,7.64,59.55,4.91,50.0,9.19,50.0,3.4,50.0,1.37,57.01,52.1,23.45,44.58,8.4,53.03,4.37,50.0,9.19,50.0,3.4,50.0,1.37,50.17,51.28,23.08,42.56,8.02,37.52,3.09,50.0,9.19,50.0,3.4,50.0,1.37,48.15,47.6,21.42,44.58,8.4,47.26,3.9,50.0,9.19,50.0,3.4,50.0,1.37,47.67,44.52,20.04,46.59,8.78,52.95,4.36,50.0,9.19,50.0,3.4,50.0,1.37,47.14,36.26,16.32,48.61,9.16,48.92,4.03,50.0,9.19,50.0,3.4,50.0,1.37,43.46
202607162402,2026-07-16,24,2R,daily,67.79,30.51,42.56,8.02,53.73,4.43,50.0,9.19,50.0,3.4,50.0,1.37,56.91,52.1,23.45,42.56,8.02,64.09,5.28,50.0,9.19,50.0,3.4,50.0,1.37,50.71,51.28,23.08,52.64,9.92,50.04,4.13,50.0,9.19,50.0,3.4,50.0,1.37,51.08,47.6,21.42,44.58,8.4,55.36,4.56,50.0,9.19,50.0,3.4,50.0,1.37,48.34,44.52,20.04,36.51,6.88,25.2,2.08,50.0,9.19,50.0,3.4,50.0,1.37,42.95,36.26,16.32,48.61,9.16,63.23,5.21,50.0,9.19,50.0,3.4,50.0,1.37,44.64
202607162403,2026-07-16,24,3R,daily,67.79,30.51,48.61,9.16,45.85,3.78,50.0,9.19,50.0,3.4,50.0,1.37,57.4,52.1,23.45,48.61,9.16,58.43,4.82,50.0,9.19,50.0,3.4,50.0,1.37,51.38,51.28,23.08,42.56,8.02,62.94,5.19,50.0,9.19,50.0,3.4,50.0,1.37,50.24,47.6,21.42,40.54,7.64,49.81,4.11,50.0,9.19,50.0,3.4,50.0,1.37,47.12,44.52,20.04,44.58,8.4,52.89,4.36,50.0,9.19,50.0,3.4,50.0,1.37,46.75,36.26,16.32,46.59,8.78,79.17,6.53,50.0,9.19,50.0,3.4,50.0,1.37,45.58
202607162404,2026-07-16,24,4R,daily,67.79,30.51,50.63,9.54,42.73,3.52,50.0,9.19,50.0,3.4,50.0,1.37,57.52,52.1,23.45,44.58,8.4,49.51,4.08,50.0,9.19,50.0,3.4,50.0,1.37,49.88,51.28,23.08,46.59,8.78,46.25,3.81,50.0,9.19,50.0,3.4,50.0,1.37,49.63,47.6,21.42,42.56,8.02,37.33,3.08,50.0,9.19,50.0,3.4,50.0,1.37,46.47,44.52,20.04,42.56,8.02,54.56,4.5,50.0,9.19,50.0,3.4,50.0,1.37,46.51,36.26,16.32,60.71,11.43,56.15,4.63,50.0,9.19,50.0,3.4,50.0,1.37,46.34
202607162405,2026-07-16,24,5R,daily,67.79,30.51,54.66,10.29,55.02,4.54,50.0,9.19,50.0,3.4,50.0,1.37,59.3,52.1,23.45,40.54,7.64,59.65,4.92,50.0,9.19,50.0,3.4,50.0,1.37,49.96,51.28,23.08,42.56,8.02,45.98,3.79,50.0,9.19,50.0,3.4,50.0,1.37,48.84,47.6,21.42,42.56,8.02,47.02,3.88,50.0,9.19,50.0,3.4,50.0,1.37,47.27,44.52,20.04,52.64,9.92,39.52,3.26,50.0,9.19,50.0,3.4,50.0,1.37,47.17,36.26,16.32,44.58,8.4,50.67,4.18,50.0,9.19,50.0,3.4,50.0,1.37,42.85
202607162406,2026-07-16,24,6R,daily,67.79,30.51,58.7,11.05,47.33,3.9,50.0,9.19,50.0,3.4,50.0,1.37,59.42,52.1,23.45,42.56,8.02,52.93,4.36,50.0,9.19,50.0,3.4,50.0,1.37,49.79,51.28,23.08,44.58,8.4,60.35,4.97,50.0,9.19,50.0,3.4,50.0,1.37,50.41,47.6,21.42,50.63,9.54,46.23,3.81,50.0,9.19,50.0,3.4,50.0,1.37,48.73,44.52,20.04,52.64,9.92,56.08,4.62,50.0,9.19,50.0,3.4,50.0,1.37,48.53,36.26,16.32,36.51,6.88,52.4,4.32,50.0,9.19,50.0,3.4,50.0,1.37,41.47
202607162407,2026-07-16,24,7R,daily,67.79,30.51,46.59,8.78,60.82,5.01,50.0,9.19,50.0,3.4,50.0,1.37,58.25,52.1,23.45,50.63,9.54,56.98,4.7,50.0,9.19,50.0,3.4,50.0,1.37,51.64,51.28,23.08,50.63,9.54,37.34,3.08,50.0,9.19,50.0,3.4,50.0,1.37,49.65,47.6,21.42,42.56,8.02,59.05,4.87,50.0,9.19,50.0,3.4,50.0,1.37,48.26,44.52,20.04,46.59,8.78,39.31,3.24,50.0,9.19,50.0,3.4,50.0,1.37,46.01,36.26,16.32,36.51,6.88,25.2,2.08,50.0,9.19,50.0,3.4,50.0,1.37,39.23
202607162408,2026-07-16,24,8R,daily,67.79,30.51,46.59,8.78,45.84,3.78,50.0,9.19,50.0,3.4,50.0,1.37,57.02,52.1,23.45,44.58,8.4,55.36,4.56,50.0,9.19,50.0,3.4,50.0,1.37,50.37,51.28,23.08,46.59,8.78,44.68,3.68,50.0,9.19,50.0,3.4,50.0,1.37,49.5,47.6,21.42,44.58,8.4,45.36,3.74,50.0,9.19,50.0,3.4,50.0,1.37,47.52,44.52,20.04,62.73,11.81,43.88,3.62,50.0,9.19,50.0,3.4,50.0,1.37,49.43,36.26,16.32,44.58,8.4,47.26,3.9,50.0,9.19,50.0,3.4,50.0,1.37,42.57
202607162409,2026-07-16,24,9R,daily,67.79,30.51,60.71,11.43,56.15,4.63,50.0,9.19,50.0,3.4,50.0,1.37,60.53,52.1,23.45,54.66,10.29,55.02,4.54,50.0,9.19,50.0,3.4,50.0,1.37,52.24,51.28,23.08,44.58,8.4,52.89,4.36,50.0,9.19,50.0,3.4,50.0,1.37,49.79,47.6,21.42,52.64,9.92,50.04,4.13,50.0,9.19,50.0,3.4,50.0,1.37,49.42,44.52,20.04,48.61,9.16,58.43,4.82,50.0,9.19,50.0,3.4,50.0,1.37,47.97,36.26,16.32,44.58,8.4,49.51,4.08,50.0,9.19,50.0,3.4,50.0,1.37,42.75
202607162410,2026-07-16,24,10R,daily,67.79,30.51,48.61,9.16,63.23,5.21,50.0,9.19,50.0,3.4,50.0,1.37,58.83,52.1,23.45,58.7,11.05,47.33,3.9,50.0,9.19,50.0,3.4,50.0,1.37,52.36,51.28,23.08,48.61,9.16,45.85,3.78,50.0,9.19,50.0,3.4,50.0,1.37,49.97,47.6,21.42,52.64,9.92,39.52,3.26,50.0,9.19,50.0,3.4,50.0,1.37,48.55,44.52,20.04,40.54,7.64,59.55,4.91,50.0,9.19,50.0,3.4,50.0,1.37,46.54,36.26,16.32,42.56,8.02,37.33,3.08,50.0,9.19,50.0,3.4,50.0,1.37,41.37
202607162411,2026-07-16,24,11R,daily,67.79,30.51,46.59,8.78,79.17,6.53,50.0,9.19,50.0,3.4,50.0,1.37,59.77,52.1,23.45,50.63,9.54,42.73,3.52,50.0,9.19,50.0,3.4,50.0,1.37,50.46,51.28,23.08,52.64,9.92,56.08,4.62,50.0,9.19,50.0,3.4,50.0,1.37,51.58,47.6,21.42,42.56,8.02,53.73,4.43,50.0,9.19,50.0,3.4,50.0,1.37,47.83,44.52,20.04,46.59,8.78,60.82,5.01,50.0,9.19,50.0,3.4,50.0,1.37,47.78,36.26,16.32,44.58,8.4,53.03,4.37,50.0,9.19,50.0,3.4,50.0,1.37,43.04
